1.422469317913055420e-01
-1.729300320148468018e-01
-4.019301235675811768e-01
-7.084802389144897461e-01
-9.041434526443481445e-02
3.094805777072906494e-01
1.689961925148963928e-02
-4.699090123176574707e-01
-5.514856576919555664e-01
-8.048518300056457520e-01
-1.066916465759277344e+00
-8.604679703712463379e-01
-4.440710544586181641e-01
-3.981765359640121460e-02
3.340011835098266602e-01
8.971310257911682129e-01
2.926498055458068848e-01
-5.921227857470512390e-02
-2.890467345714569092e-01
-6.578021049499511719e-01
-9.073837995529174805e-01
-1.025437116622924805e+00
-1.245837569236755371e+00
-1.585826039314270020e+00
-1.287297248840332031e+00
-6.829957962036132812e-01
-3.728991746902465820e-01
-6.395441293716430664e-02
6.872826814651489258e-01
1.069379687309265137e+00
1.558207511901855469e+00
1.142086505889892578e+00
8.321619033813476562e-01
7.897894382476806641e-01
3.509452939033508301e-01
4.886165261268615723e-02
-1.190410256385803223e-01
-5.459979772567749023e-01
-9.361364841461181641e-01
-1.185963869094848633e+00
-1.355330944061279297e+00
-1.602845907211303711e+00
-1.606393098831176758e+00
-1.955945968627929688e+00
-1.905272960662841797e+00
-1.567639708518981934e+00
-1.424549698829650879e+00
-7.688212990760803223e-01
-2.860627770423889160e-01
6.436955183744430542e-02
4.219008684158325195e-01
7.798355817794799805e-01
1.421409606933593750e+00
1.817361712455749512e+00
1.636856079101562500e+00
1.106280803680419922e+00
2.320304363965988159e-01
-4.784857630729675293e-01
-8.540947437286376953e-01
-1.305024743080139160e+00
-1.392343759536743164e+00
-1.628525257110595703e+00
-1.800489306449890137e+00
-2.014686584472656250e+00
-2.131709575653076172e+00
-2.328989028930664062e+00
-2.223144531250000000e+00
-1.684030890464782715e+00
-1.047109842300415039e+00
-5.167717933654785156e-01
-8.264949917793273926e-02
3.036509156227111816e-01
6.971700191497802734e-01
1.124370336532592773e+00
1.392460823059082031e+00
2.019425392150878906e+00
2.023879528045654297e+00
1.712406277656555176e+00
1.344329595565795898e+00
1.326376199722290039e+00
1.010720014572143555e+00
6.753106117248535156e-01
3.361285924911499023e-01
-3.971412032842636108e-02
-2.423436045646667480e-01
-6.024599075317382812e-01
-9.152358770370483398e-01
-1.244067311286926270e+00
-1.628232240676879883e+00
-1.881396174430847168e+00
-2.188619136810302734e+00
-2.747193574905395508e+00
-2.584119319915771484e+00
-2.353410243988037109e+00
-2.235187053680419922e+00
-2.016078472137451172e+00
-1.884177207946777344e+00
-1.646564960479736328e+00
-1.535105824470520020e+00
-8.911831378936767578e-01
-2.288397848606109619e-01
1.913904845714569092e-01
5.794868469238281250e-01
1.162658214569091797e+00
1.547985076904296875e+00
2.540894031524658203e+00
2.524985074996948242e+00
2.608387947082519531e+00
2.460144519805908203e+00
2.145092487335205078e+00
1.863861560821533203e+00
9.809029102325439453e-01
1.395063400268554688e-01
-5.688661709427833557e-02
-5.757775306701660156e-01
-9.304298758506774902e-01
-1.286844253540039062e+00
